"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Asap",-0.0749530972727976,5.48230618869284,-1.18727313281013,0.25435794125834,0.428279075820952,-6.7299996969403
"Reg-2",-0.0984585835460508,4.7943377852379,-1.18722149575674,0.254377668299788,0.428279075820952,-6.68460336929277
"Adhr",4.20254670404405,-0.787869337883567,1.20757758449453,0.25438203374877,0.428279075820952,-5.23588155303926
"PCNA2",0.133256796368928,1.80906484007588,1.18687059265213,0.254511755955131,0.428435190081502,-6.16920709501549
"mRRF1",0.0980585159952335,2.90911252668127,1.18682028259627,0.254530984973616,0.428435190081502,-6.41864651507823
"CG12012",-0.0876516412227843,4.31589583285945,-1.18638927055935,0.254695768026608,0.428665213111596,-6.64250871984426
"lncRNA:CR45118",0.394509600542898,-1.00843280891799,1.18597658810303,0.254853620320631,0.428851024383454,-5.48292743827775
"CG12093",0.0650344937457997,4.38992708426515,1.18595351171061,0.254862449333395,0.428851024383454,-6.64927125730692
"RnpS1",0.0840120363667041,4.72366247622287,1.1856660776634,0.254972441141788,0.428988739567327,-6.68194410258151
"Mgat2",-0.0620066310759419,5.95880888249289,-1.18540458775696,0.25507253668909,0.429109775818714,-6.75142638553117
"ND-B17.2",-0.122526641207319,8.93880472009016,-1.18524130444398,0.255135055134117,0.429167576185866,-6.69328675478423
"Dis3l2",-0.0678566712591198,6.3177408180042,-1.18483979913587,0.255288834931607,0.42937885932653,-6.75867164390383
"Nagk",-0.11115657832633,5.899568516361,-1.18448654248688,0.255424194063648,0.429559116920105,-6.75148958932899
"lncRNA:CR45940",-0.600344017395441,-2.03097515607498,-1.18434777479668,0.255477381480805,0.429594116534041,-5.25127995053372
"Aef1",-0.0932503555694455,5.68249423603194,-1.18428516213118,0.255501382694524,0.429594116534041,-6.74265370089562
"Agxt",0.0831738659584444,5.37515839039719,1.18394674764882,0.255631136602879,0.429746839107972,-6.72901231603356
"lncRNA:CR44761",0.209821060596447,1.79793471418171,1.18390118031857,0.255648611768561,0.429746839107972,-6.17788182736521
"CG43056",0.338529820445019,0.957987440674874,1.18516698508439,0.255686976155168,0.429763925951777,-5.96265785904449
"rpr",-0.212051230359675,-0.010350747757835,-1.18346378879439,0.255816399064387,0.429934045185406,-5.69893424519876
"CG34312",-1.00240256144034,3.27121030471878,-1.20335901056722,0.255876542142147,0.429963534877774,-6.48494314597948
"CR43483",0.124530146733639,3.43845414505414,1.18323778920829,0.25590312770031,0.429963534877774,-6.51995018514192
"kune",-0.0888374146267926,4.43172092735777,-1.18319751818448,0.255918584309468,0.429963534877774,-6.65454601576574
"Vps15",-0.0690706146829815,4.20183419744462,-1.1826764153201,0.256118655973165,0.43025223953164,-6.63037308029443
"Ccdc56",-1.63980848106498,3.9479574118292,-1.20268519623239,0.256266452099811,0.430453072853645,-6.52985061698536
"lncRNA:CR46265",0.303483471400603,-1.38995004996442,1.18199962475788,0.256378681673978,0.430551696081293,-5.39218645483812
"CG2211",0.140955906326134,3.43999970987492,1.18199185137292,0.256381669418487,0.430551696081293,-6.52361692021864
"ppk19",-0.510694254347406,-0.833125900462748,-1.18109270046768,0.256845411919018,0.431282952583278,-5.49872185590065
"copia{}1467",0.305924912125761,3.00576481028841,1.18808411681207,0.257210502270635,0.431848414080034,-6.44248455551907
"CG42392",0.408711853346464,0.942058677280449,1.18385378107902,0.257244609141724,0.431858101268989,-5.9429882066472
"CG30273",-3.93482977029532,0.688331332203087,-1.19990692965045,0.257297466929199,0.431899261592795,-5.69103304197441
"gypsy4{}6531",0.430767654519724,-0.551702061345329,1.1795027834034,0.257339733492019,0.431922636389688,-5.58228830773995
"e",0.176816083623199,4.42386706969525,1.18148902970596,0.25743877965607,0.432041295227233,-6.65581733874913
"SLO2",0.11171364943629,4.56919907527164,1.17912220902519,0.25748646193636,0.432045369079288,-6.67457474460086
"CG13229",0.172354372983376,1.91116285310354,1.17909253319898,0.257497905993909,0.432045369079288,-6.20045027496999
"SerRS",-0.0823424154772258,4.65427308122092,-1.17884334198267,0.257594018427865,0.432127110800508,-6.68245064487938
"brm",-0.122662197430838,5.42322776730883,-1.17881919469662,0.257603333439804,0.432127110800508,-6.73629798700429
"CG13577",-0.0992625116339143,4.80139927957672,-1.17844679737719,0.257747021482751,0.432275673862374,-6.6964200379877
"CG10171",-0.134328910736769,4.74348964893975,-1.17844264185353,0.25774862522227,0.432275673862374,-6.69251708011183
"CG32379",0.191369822952281,1.96822404214755,1.17827764189057,0.257812309779976,0.432334903284203,-6.21326101527486
"lncRNA:CR44143",0.168725797766171,0.912567881657311,1.17795605315257,0.257936467163601,0.43249551761176,-5.95089882081574
"alrm",0.209967292580992,3.18208251815907,1.17960042709178,0.258158558526063,0.432820289542046,-6.48496339348509
"Usp14",0.0730764949964837,5.44353813383085,1.17664634702806,0.258442586043419,0.433248818755,-6.74158757004876
"CG7276",-0.105387031863757,3.236897221775,-1.17600855118335,0.258689329630509,0.433614758421574,-6.49675639905628
"yem",0.0888636285137242,4.50458304051824,1.17559413794573,0.258849750176007,0.433835938929104,-6.6724334012338
"CG42272",-0.193150612610397,3.09578294160276,-1.17624024597848,0.258975331849904,0.433996749864522,-6.47750180645183
"CG6675",-0.12351634134882,3.64869362014093,-1.17519932706539,0.259002653544477,0.433996749864522,-6.56276561125396
"Ppi1",0.0832473649348059,9.53053930487352,1.17481054230189,0.259153290770663,0.434201423850583,-6.68036628682315
"CG17721",0.16115634756662,2.11822738184026,1.17426662000752,0.259364149764652,0.434493555426944,-6.26987378989274
"Transpac{}32",-0.585986852633602,3.25018292394902,-1.19163746270997,0.259406059736146,0.434493555426944,-6.47248056208705
"CG6550",0.111196207458889,2.40410485161244,1.17414019281387,0.259413179844473,0.434493555426944,-6.32944827756663
"CG12170",0.10214402505628,3.90841563344011,1.17379286764593,0.259547913545744,0.434671450817269,-6.60744539520009
"CG3792",0.148560955868298,3.37030165287744,1.17342235655007,0.259691700599449,0.434864467326185,-6.52402079053708
"CG31102",-0.102950139590439,4.32714624070065,-1.17304874616093,0.259836752219019,0.435005408476589,-6.6538144042435
"Jon66Ci",0.509454448459942,1.71472833116201,1.18519845786622,0.259845022885247,0.435005408476589,-6.16727844406214
"invader3{}RR49017",-0.706316037325931,-1.59770874899251,-1.17525693993987,0.259861498607013,0.435005408476589,-5.34446924230246
"Gr61a",0.227236927329319,0.0347936198048449,1.17284550190996,0.259915686443053,0.435019699624562,-5.7247152979325
"CG1271",0.111466984099884,3.32348895707556,1.17281605323434,0.259927124985647,0.435019699624562,-6.51436751125454
"Gip",0.127338455318639,5.73114520984258,1.17264978062797,0.259991716324474,0.435080021608101,-6.75911023801438
"smg",0.0684315374188294,5.97564545790073,1.17166837251796,0.260373210997946,0.435670590207367,-6.76762552243436
"CG33199",0.0827523278374755,7.44036009388333,1.17142401503104,0.260468264692874,0.43578179316274,-6.76220282993419
"lncRNA:CR45193",0.30480353038327,-0.478694309353282,1.17098731702416,0.260638203946675,0.435972519659998,-5.59232021082992
"asRNA:CR45528",-0.247938388777673,-0.420114146237901,-1.17098404692532,0.260639476812483,0.435972519659998,-5.5988162024408
"sbr",-0.0664255935952875,6.23200241065217,-1.17085097001831,0.260691280215771,0.436011315900829,-6.77371388579907
"blood{}335",1.96982290052021,-4.20845838413673,1.18222588643919,0.260774817145572,0.436063418759029,-4.9549947009821
"CG3009",0.194109023357415,2.62752140044663,1.17062398271771,0.260779658698805,0.436063418759029,-6.38737011547135
"CG8785",0.102641132111777,3.55815276691922,1.17043851309275,0.260851889121763,0.436136345607862,-6.55153651623169
"CG43386",0.323733780894527,-1.13292670689765,1.16983644045428,0.261086469511403,0.436480670837404,-5.44706890451226
"Gr10a",1.66180754825964,-3.02035367189106,1.1800677881664,0.261218535587603,0.436653557349464,-5.03442265932911
"Ama",0.518397764116496,-1.51932797589811,1.16921301386079,0.261329539959815,0.436763205510261,-5.37520269208868
"Ak6",-0.183290234296049,1.10358367249114,-1.16918248295298,0.261341448231501,0.436763205510261,-6.00775782237071
"Lipt2",0.108586425745023,2.80387001391885,1.16848503805345,0.261613592641368,0.437156987298034,-6.42231474960591
"KdelR",-0.0751977054013419,6.19363663257848,-1.16836888384999,0.261658937297296,0.437156987298034,-6.77611657342425
"Fancd2",0.33473151810115,1.46285188025817,1.17199453253172,0.261663125861724,0.437156987298034,-6.12080750097993
"Sgt1",0.0876677893937061,5.13936224627243,1.16819766552365,0.261725789026516,0.437213748192931,-6.73354432246616
"Bet5",0.0764288387706673,3.53172411934578,1.16801760030156,0.261796109095116,0.437279992376465,-6.55229967738988
"Parp1",0.105589282063215,4.62441334977402,1.16794918685526,0.261822830081053,0.437279992376465,-6.69387692861741
"CG6083",-0.0825990365263366,4.82032611443412,-1.16715513393411,0.262133124607417,0.437750254111005,-6.71079915383368
"lncRNA:CR44824",0.330742892078892,-0.792776590330224,1.16707190464914,0.262165664647192,0.437756626407714,-5.54506270969997
"Rab9",-0.128375781004783,5.02084204736899,-1.16688376824269,0.262239231461355,0.437831495121719,-6.72430018518775
"lncRNA:CR44908",-0.221712593171383,3.33979816243312,-1.17021774183794,0.262292425138429,0.437859419712535,-6.51664712020911
"Fcp3C",0.322417832354717,-1.57061788654199,1.16669408588214,0.262313418764793,0.437859419712535,-5.35156423581043
"dnk",-0.092859726053106,3.02626055379491,-1.16655507671136,0.262367797293779,0.437902226564144,-6.46141877651735
"CG7557",-0.0784208240685502,5.72890635484735,-1.16644588442156,0.262410517900121,0.43792556863752,-6.76634915343962
"lncRNA:CR44343",0.143580047790363,1.13507967377102,1.16606351662746,0.262560158138534,0.438127319613628,-6.01886554249695
"asRNA:CR45042",-0.230377774641882,0.650330091154433,-1.16589335610002,0.26262677169497,0.438190497113132,-5.89194535309417
"pre-mod(mdg4)-O",1.01787078642175,0.430472804345893,1.18189922459655,0.262751599476976,0.438350780079815,-5.84285708172343
"Targ",-0.104394335306294,3.99056120653045,-1.16546382545506,0.26279497956266,0.438375162930707,-6.62563197884619
"CG18661",0.103210825001303,2.24946733574663,1.1652251487905,0.262888482956579,0.438470500630723,-6.2991239043089
"CG11069",-0.117133928659016,1.6389117214957,-1.16517106506856,0.262909674197083,0.438470500630723,-6.14377657958438
"CG10376",-0.0797072323275298,4.73797153298056,-1.16492687144654,0.263005371098821,0.4385821047758,-6.70336621265009
"CG14752",-0.311321920419161,0.289830952398992,-1.16479611584673,0.263056623775979,0.438619578374827,-5.77375242111001
"CG45045",-1.05139523504882,-2.89489455935537,-1.16881588157359,0.263086400748368,0.438621239186646,-5.11509086941579
"lncRNA:CR46497",0.304728702197408,-0.668341434075279,1.16448001341219,0.263180558943788,0.438730225148034,-5.55965996521932
"CG9922",-0.0889767624762281,5.63688233926158,-1.16423334676564,0.263277301205077,0.438843494516611,-6.76568975417078
"CG7509",0.264431870856194,0.225358440979365,1.16383417691232,0.263433912515206,0.439011247552642,-5.77865840760395
"prc",0.151692834086108,0.933766445233118,1.16382999140671,0.263435555043892,0.439011247552642,-5.95994114102882
"RhoGAP16F",-0.135358027965772,3.54477204449889,-1.16261914073693,0.263911060735987,0.439711388167899,-6.55520247963209
"Jasper",-0.0902403251533055,5.24486574889874,-1.16261321282424,0.263913390260615,0.439711388167899,-6.7442591851725
"CG17633",0.0690156605563943,8.34769890349209,1.1623581030262,0.264013657041541,0.439830360003616,-6.74180511906586
"CG6015",-6.0412706291906,-0.0938204525805423,-1.18188876835106,0.264064624882257,0.439867185835129,-5.24372449897799
"CG34012",-0.0703865349937447,5.48080204896883,-1.16195133335997,0.264173591418018,0.44000060472247,-6.76019110806923
"Arc2",-0.155119511977767,1.75911449459944,-1.16117729516341,0.264478133241976,0.440459703923911,-6.18124945790685
"U3-55K",-0.118056434009142,1.67399860676099,-1.1607004659281,0.264665872829113,0.440724202569458,-6.16443910307792
"Dyrk3",0.0741097078282859,5.3139075437035,1.16048102850889,0.264752304974356,0.44077633434076,-6.75191680046623
"CG17896",-0.104993052943662,7.12222225151696,-1.16047412642408,0.264755023920953,0.44077633434076,-6.78214038564479
"Patronin",-0.0946831161399815,6.66535623493538,-1.16027193863486,0.264834681451105,0.440860791405226,-6.78827036604189
"CG34289",0.157116158305593,1.75869343452948,1.16017593280649,0.264872512030217,0.440875609801278,-6.19608093488519
"CG15514",-0.114143074144103,3.88619516986075,-1.15970550982915,0.265057939242842,0.441136070116949,-6.61632599082674
"VhaPPA1-1",-0.103044208367831,7.85498402279715,-1.15931675717789,0.265211249047009,0.441343026367811,-6.76358492824096
"GC1",-0.116853922721224,4.38547944155934,-1.15920523911122,0.265255240163684,0.441368038005737,-6.6780164331092
"fl(2)d",-0.0986997751524057,5.41814099226161,-1.15872999893684,0.265442773017709,0.441631862531646,-6.75885741783118
"ine",-0.112717883501889,5.74702594850803,-1.15824408526012,0.26563462218152,0.441902809960306,-6.7743951892692
"CG7423",0.166766784813517,2.04304677590723,1.15800219709335,0.265730164217222,0.442013501710376,-6.25304178807374
"Best4",-0.106866161061254,2.57593083213564,-1.15790108734443,0.265770108743965,0.442016883827376,-6.38250124753046
"Doc{}1352",0.372309403584345,-0.493624308853795,1.15785022312544,0.265790204947118,0.442016883827376,-5.63240032860372
"invader4{}1669",0.302642948182322,0.0791128181780127,1.15761052042156,0.265884925895125,0.442126161553924,-5.76084381995684
"lncRNA:CR43357",0.200046952838229,1.54814434021595,1.15751914556267,0.265921040365295,0.442137972416223,-6.13660036027105
"lncRNA:CR44226",-0.210116814928915,0.442195814953222,-1.15720219843479,0.266046337679009,0.442298045841398,-5.84964613461033
"CG14443",0.218255550354042,0.246622537343243,1.15682765120247,0.266194463763681,0.44245449330907,-5.79675666360824
"REG",-0.073180584394945,5.87912328233725,-1.15674512114805,0.266227111226505,0.44245449330907,-6.78195212865294
"Ttc7",0.0784936084489608,4.3008072013647,1.15674403828369,0.266227539609198,0.44245449330907,-6.6727653494164
"EMC3",0.0657152736933337,5.72327092820068,1.15615127114838,0.266462117954267,0.442796061239017,-6.77756557463827
"412{}884",2.6493990565348,-1.74545205905779,1.17426016422314,0.266544477198076,0.442844043635412,-5.30276301844961
"RhoGAP102A",0.108659327215557,4.37106834163391,1.15593155184336,0.266549108416511,0.442844043635412,-6.68016751437769
"l(2)k05819",-0.0678034241677604,5.51087174037371,-1.15573171449923,0.266628246063125,0.442924394222957,-6.76736689123029
"lbe",-0.236381500852759,0.173146713876775,-1.15566265567476,0.26665559822806,0.442924394222957,-5.7840125510027
"Cul3",-0.0641999454727583,8.87450109100588,-1.15558005838865,0.266688315384347,0.44293046277871,-6.72888854462871
"CG1774",0.115421911775983,6.38473734882598,1.15507209478396,0.266889589249462,0.443216447658473,-6.79323238368104
"CG10931",0.118816511992463,3.05901939263076,1.15412961941264,0.267263338940899,0.443788765031521,-6.488063031401
"Prosalpha2",-0.0735526262155686,6.77448624297778,-1.15402737357393,0.267303909668675,0.443807776811266,-6.79463351892643
"asRNA:CR44304",-0.258148498703851,0.570943267261071,-1.15366807393973,0.267446515454499,0.443996175983287,-5.87563740974445
"CG14075",-0.145007191572892,2.75487164546868,-1.15353729829421,0.267498434587742,0.444033998814637,-6.42025564515152
"Sym",0.0762939242395085,4.00087293939748,1.15324781324595,0.267613390086846,0.444176439220597,-6.640308239516
"CG17270",0.170016291044241,1.99667873884599,1.15300399837367,0.267710238956174,0.444288799051735,-6.25339850426894
"Brr2",-0.0786925452447795,5.05195038014106,-1.15283856987918,0.267775966135492,0.444349067789755,-6.74348959275357
"roo{}764",0.731047033152749,-1.77921330263978,1.15600796318724,0.267805567970798,0.444349067789755,-5.38271027359372
"axo",0.104711391832379,6.0928347214381,1.152692468134,0.267834024718943,0.444349067789755,-6.79158084020537
"lncRNA:CR44441",-0.325048687340988,-1.07762247943063,-1.15258613542195,0.267876285720621,0.444364921714832,-5.46922535084084
"asRNA:CR45479",-0.120326235728753,2.42391237361381,-1.15252170278731,0.267901896372433,0.444364921714832,-6.35694276180002
